"DISPATCHED","DESCRIPTION","ADDRESS","GRID","REPORT"
"04-19-2023 02:46 PM","INFORMATION","6300 BLOCK COMMERCE PALMS DR","227","164380"
"04-19-2023 02:46 PM","NATURE UNKNOWN","4200 BLOCK W TACON ST","174","164372"
"04-19-2023 02:44 PM","VEHICLE STOP/TRAFFIC","E BUSCH BLVD / N ORANGEVIEW AVE","32","164376"
"04-19-2023 02:43 PM","VEHICLE STOP/TRAFFIC","E JACKSON ST / N ASHLEY DR","144","164374"
"04-19-2023 02:40 PM","INFORMATION","100 BLOCK DAVIS BLVD","133","164327"
"04-19-2023 02:39 PM","VEHICLE STOP/TRAFFIC","N 22ND ST / E 7TH AVE","128","164366"
"04-19-2023 02:37 PM","INFORMATION","8400 BLOCK N WATERFORD AVE","25","164362"
"04-19-2023 02:33 PM","TRAFFIC CRASH","E KENNEDY BLVD / N FLORIDA AVE","144","164359"
"04-19-2023 02:32 PM","TRAFFIC CRASH","3400 BLOCK E HILLSBOROUGH AVE","74","164236"
"04-19-2023 02:32 PM","NARCOTIC LAW (DRUGS)","3700 BLOCK W WYOMING AVE","192","164342"
"04-19-2023 02:31 PM","VEHICLE STOP/TRAFFIC","N 46TH ST / E BUSCH BLVD","32","164357"
"04-19-2023 02:31 PM","INFORMATION","1700 BLOCK N DALE MABRY HWY","120","164356"
"04-19-2023 02:26 PM","INFORMATION","200 BLOCK S ASHLEY DR","144","164354"
"04-19-2023 02:26 PM","RECKLESS DRIVING","3600 BLOCK W GANDY BLVD","188","164352"
"04-19-2023 02:24 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W OHIO AVE","90","164351"
"04-19-2023 02:23 PM","BUILDING CHECK","8600 BLOCK HUNTERS VILLAGE RD","242","164350"
"04-19-2023 02:21 PM","MISDEMEANOR","4000 BLOCK W ESTRELLA ST","169","164332"
"04-19-2023 02:20 PM","VEHICLE STOP/TRAFFIC","N 40TH ST / E BUSCH BLVD","32","164346"
"04-19-2023 02:20 PM","BUILDING CHECK","4700 BLOCK W MONTGOMERY AVE","190","164345"
"04-19-2023 02:19 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W UNION ST","121","164343"
"04-19-2023 02:19 PM","DISTURBANCE","9400 BLOCK N FLORIDA AVE","19","164340"
"04-19-2023 02:17 PM","FIRE","10800 BLOCK CROSS CREEK BLVD","260","164339"
"04-19-2023 02:17 PM","DISTURBANCE","9400 BLOCK N FLORIDA AVE","19","164337"
"04-19-2023 02:17 PM","AUTO BURGLARY","10600 BLOCK PLANTATION BAY DR","260","164311"
"04-19-2023 02:15 PM","VEHICLE STOP/TRAFFIC","CROSS CREEK BLVD / TROPICAL COVE DR","260","164336"
"04-19-2023 02:15 PM","INFORMATION","1300 BLOCK W CHESTNUT ST","124","164334"
"04-19-2023 02:15 PM","VEHICLE STOP/TRAFFIC","W KATHLEEN ST / N HIMES AVE","102","164335"
"04-19-2023 02:15 PM","AUTO BURGLARY","100 BLOCK W COMANCHE AVE","57","164151"
"04-19-2023 02:14 PM","MISDEMEANOR","1900 BLOCK N DALE MABRY HWY","120","164326"
"04-19-2023 02:13 PM","INFORMATION","1900 BLOCK E BROAD ST","46","164329"
"04-19-2023 02:12 PM","ASSAULT/BATTERY","9200 BLOCK N BROOKS ST","20","164330"
"04-19-2023 02:11 PM","INFORMATION","8700 BLOCK N 46TH ST","32","164258"
"04-19-2023 02:07 PM","INFORMATION","4900 BLOCK N 34TH ST","74","164318"
"04-19-2023 02:04 PM","MISDEMEANOR","4100 BLOCK N NEBRASKA AVE","82","164316"
"04-19-2023 02:02 PM","VEHICLE STOP/TRAFFIC","CROSS CREEK BLVD / TROPICAL COVE DR","260","164324"
"04-19-2023 02:02 PM","CRIMINAL MISCHIEF","500 BLOCK CHANNELSIDE DR","145","164321"
"04-19-2023 02:02 PM","OFFENSES AGST FAMILY","GRID ONLY","25","164320"
"04-19-2023 02:01 PM","AGG ASSAULT/BATTERY","4200 BLOCK E CHELSEA ST","87","164313"
"04-19-2023 01:59 PM","DISABLED VEHICLE","3800 BLOCK N 22ND ST","97","164315"
"04-19-2023 01:59 PM","MISDEMEANOR","5000 BLOCK E 10TH AVE","132","164261"
"04-19-2023 01:58 PM","BUILDING CHECK","1100 BLOCK W SPRUCE ST","124","164314"
"04-19-2023 01:57 PM","NATURE UNKNOWN","2600 BLOCK N DALE MABRY HWY","112","164300"
"04-19-2023 01:57 PM","MENTALLY ILL PERSON","GRID ONLY","169","164292"
"04-19-2023 01:56 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164310"
"04-19-2023 01:55 PM","SUSPICIOUS VEHICLE","4500 BLOCK N FLORIDA AVE","82","164309"
"04-19-2023 01:51 PM","BUILDING CHECK","1800 BLOCK E 8TH AVE","128","164305"
"04-19-2023 01:50 PM","MISDEMEANOR","800 BLOCK E YUKON ST","28","164303"
"04-19-2023 01:49 PM","MISDEMEANOR","900 BLOCK N FRANKLIN ST","140","164304"
"04-19-2023 01:49 PM","INFORMATION","3800 BLOCK N 22ND ST","97","164285"
"04-19-2023 01:46 PM","MENTALLY ILL PERSON","GRID ONLY","10","164301"
"04-19-2023 01:44 PM","HIT AND RUN","2900 BLOCK W WILDER AVE","66","164252"
"04-19-2023 01:43 PM","VEHICLE STOP/TRAFFIC","E KENNEDY BLVD / N FRANKLIN ST","144","164298"
"04-19-2023 01:42 PM","TRAFFIC CRASH","W KENNEDY BLVD / N WEST SHORE BLVD","149","164232"
"04-19-2023 01:42 PM","PETTY THEFT","1300 BLOCK W CHESTNUT ST","124","164246"
"04-19-2023 01:41 PM","INFORMATION","8400 BLOCK N 13TH ST","29","164289"
"04-19-2023 01:40 PM","MISDEMEANOR","3700 BLOCK W HILLSBOROUGH AVE","65","164244"
"04-19-2023 01:40 PM","TRAFFIC CRASH","2900 BLOCK N HIMES AVE","112","164291"
"04-19-2023 01:36 PM","DISTURBANCE","8600 BLOCK N ARMENIA AVE","25","164280"
"04-19-2023 01:35 PM","POLICE SERVICE CALL","1700 BLOCK N BOULEVARD","124","164277"
"04-19-2023 01:34 PM","LOST/FOUND PROPERTY","1600 BLOCK E 7TH AVE","128","164273"
"04-19-2023 01:34 PM","DISABLED VEHICLE","N HIMES AVE / W UNION ST","121","164272"
"04-19-2023 01:33 PM","INFORMATION","900 BLOCK N CENTRAL AVE","141","164254"
"04-19-2023 01:31 PM","RESID/COMMERIAL ALARM","500 BLOCK N FRANKLIN ST","143","164263"
"04-19-2023 01:30 PM","DISTURBANCE","2800 BLOCK N ARMENIA AVE","114","164249"
"04-19-2023 01:29 PM","BUILDING CHECK","1700 BLOCK S MANHATTAN AVE","169","164264"
"04-19-2023 01:29 PM","MISDEMEANOR","8400 BLOCK N FLORIDA AVE","28","164240"
"04-19-2023 01:28 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W SAINT CONRAD ST","112","164262"
"04-19-2023 01:25 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164259"
"04-19-2023 01:22 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164256"
"04-19-2023 01:20 PM","INFORMATION","8300 BLOCK SUMMER GROVE RD","244","164224"
"04-19-2023 01:19 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W SAINT CONRAD ST","112","164251"
"04-19-2023 01:18 PM","SUSPICIOUS VEHICLE","6200 BLOCK S KELLY RD","198","164231"
"04-19-2023 01:17 PM","LOST/FOUND PROPERTY","2100 BLOCK N 22ND ST","129","164250"
"04-19-2023 01:17 PM","AUTO BURGLARY","3100 BLOCK W EMPEDRADO ST","175","164243"
"04-19-2023 01:17 PM","MISDEMEANOR","200 BLOCK E MADISON ST","143","164206"
"04-19-2023 01:15 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164247"
"04-19-2023 01:15 PM","INFORMATION","1100 BLOCK W ARCH ST","139","164233"
"04-19-2023 01:14 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164245"
"04-19-2023 01:12 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W AILEEN ST","102","164241"
"04-19-2023 01:11 PM","TRAFFIC CRASH","N 19TH ST / E OSBORNE AVE","84","164238"
"04-19-2023 01:11 PM","MISDEMEANOR","8200 BLOCK N FLORIDA AVE","37","164211"
"04-19-2023 01:09 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164237"
"04-19-2023 01:08 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W SAINT JOHN ST","112","164234"
"04-19-2023 01:03 PM","BUILDING CHECK","17600 BLOCK BRUCE B DOWNS BLVD","250","164228"
"04-19-2023 01:02 PM","BUILDING CHECK","3900 BLOCK GEORGE RD","117","164227"
"04-19-2023 01:02 PM","VEHICLE STOP/TRAFFIC","BRUCE B DOWNS BLVD / AMBERLY DR","230","164226"
"04-19-2023 01:00 PM","BUILDING CHECK","11000 BLOCK CROSS CREEK BLVD","260","164223"
"04-19-2023 12:59 PM","LOST/FOUND PROPERTY","N 40TH ST / E CHELSEA ST","86","164222"
"04-19-2023 12:58 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164221"
"04-19-2023 12:54 PM","INFORMATION","3200 BLOCK W PALMETTO ST","112","164214"
"04-19-2023 12:52 PM","INFORMATION","2100 BLOCK N 22ND ST","129","164212"
"04-19-2023 12:51 PM","AUTO BURGLARY","8100 BLOCK N 10TH ST","38","164074"
"04-19-2023 12:50 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164209"
"04-19-2023 12:49 PM","INFORMATION","3300 BLOCK E BUSCH BLVD","31","164208"
"04-19-2023 12:45 PM","MISDEMEANOR","2300 BLOCK W LINEBAUGH AVE","16","164202"
"04-19-2023 12:44 PM","MISDEMEANOR","1300 BLOCK N MARION ST","140","164186"
"04-19-2023 12:44 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164204"
"04-19-2023 12:44 PM","INFORMATION","3800 BLOCK N 22ND ST","97","164203"
"04-19-2023 12:43 PM","BUILDING CHECK","1200 BLOCK W YUKON ST","26","164194"
"04-19-2023 12:43 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164201"
"04-19-2023 12:42 PM","NARCOTIC LAW (DRUGS)","3900 BLOCK W CYPRESS ST","151","164200"
"04-19-2023 12:37 PM","INFORMATION","2300 BLOCK N 22ND ST","129","164195"
"04-19-2023 12:35 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164193"
"04-19-2023 12:35 PM","VEHICLE STOP/TRAFFIC","W HILLSBOROUGH AVE / N HIMES AVE","65","164190"
"04-19-2023 12:33 PM","VEHICLE STOP/TRAFFIC","W CORDELIA ST / N HIMES AVE","102","164188"
"04-19-2023 12:32 PM","GRAND THEFT","1700 BLOCK E HILLSBOROUGH AVE","72","164149"
"04-19-2023 12:32 PM","CRIMINAL MISCHIEF","5100 BLOCK N 15TH ST","71","164099"
"04-19-2023 12:31 PM","MENTALLY ILL PERSON","GRID ONLY","29","164185"
"04-19-2023 12:29 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N DALE MABRY HWY","120","164184"
"04-19-2023 12:29 PM","VEHICLE STOP/TRAFFIC","W AILEEN ST / N HIMES AVE","102","164182"
"04-19-2023 12:27 PM","STOLEN VEHICLE","8400 BLOCK N 40TH ST","32","164153"
"04-19-2023 12:26 PM","WIRE DOWN","2500 BLOCK W CHERRY ST","113","164170"
"04-19-2023 12:26 PM","BUILDING CHECK","10800 BLOCK MISTFLOWER LN","263","164179"
"04-19-2023 12:26 PM","NATURE UNKNOWN","2000 BLOCK N 49TH ST","131","164167"
"04-19-2023 12:25 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164178"
"04-19-2023 12:24 PM","GRAND THEFT","2800 BLOCK N 15TH ST","107","164124"
"04-19-2023 12:19 PM","TRAFFIC CRASH","N FLORIDA AVE / W HILLSBOROUGH AVE","69","164174"
"04-19-2023 12:17 PM","INFORMATION","N 19TH ST / E 22ND AVE","108","164171"
"04-19-2023 12:16 PM","TRAFFIC CRASH","S DALE MABRY HWY / W SEVILLA ST","178","164138"
"04-19-2023 12:15 PM","TRAFFIC CRASH","W CLEVELAND ST / S NEWPORT AVE","161","164144"
"04-19-2023 12:15 PM","BURG OF A STRUCTURE","3900 BLOCK W GRANADA ST","174","164155"
"04-19-2023 12:15 PM","STOLEN VEHICLE","8400 BLOCK N 40TH ST","32","164168"
"04-19-2023 12:15 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164166"
"04-19-2023 12:14 PM","DISTURBANCE","E 18TH AVE / N 13TH ST","107","164159"
"04-19-2023 12:14 PM","STOLEN VEHICLE","8000 BLOCK N KLONDYKE ST","38","164165"
"04-19-2023 12:14 PM","DISTURBANCE","S DALE MABRY HWY / OHIO AVE","191","164164"
"04-19-2023 12:13 PM","INFORMATION","4900 BLOCK N 34TH ST","74","164147"
"04-19-2023 12:12 PM","STOLEN VEHICLE","4800 BLOCK N CORTEZ AVE","68","164162"
"04-19-2023 12:12 PM","INFORMATION","1700 BLOCK E HILLSBOROUGH AVE","60","164160"
"04-19-2023 12:11 PM","AUTO BURGLARY","100 BLOCK W COMANCHE AVE","57","164150"
"04-19-2023 12:11 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N DALE MABRY HWY","120","164158"
"04-19-2023 12:10 PM","FOLLOW UP INVESTIGATION","2100 BLOCK W COOL SPRINGS RD","25","164125"
"04-19-2023 12:09 PM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164157"
"04-19-2023 12:05 PM","NATURE UNKNOWN","2900 BLOCK W HILLSBOROUGH AVE","66","164136"
"04-19-2023 12:03 PM","PETTY THEFT","1228 1/2 E COMANCHE AVE","59","164017"
"04-19-2023 12:03 PM","BUILDING CHECK","10500 BLOCK WILD TAMARIND DR","262","164152"
"04-19-2023 12:02 PM","STOLEN VEHICLE","I4 / N 21ST ST","108","164148"
"04-19-2023 12:01 PM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164146"
"04-19-2023 12:01 PM","VEHICLE STOP/TRAFFIC","N DALE MABRY HWY / W COLUMBUS DR","120","164145"
"04-19-2023 12:01 PM","TRAFFIC CRASH","S DALE MABRY HWY / W BALLAST POINT BLVD","187","164135"
"04-19-2023 11:59 AM","RESID/COMMERIAL ALARM","1500 BLOCK E 5TH AVE","128","164140"
"04-19-2023 11:57 AM","BUILDING CHECK","17000 BLOCK DONA MICHELLE DR","250","164142"
"04-19-2023 11:55 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W DR MARTIN LUTHER KING JR BLVD","90","164139"
"04-19-2023 11:54 AM","MISDEMEANOR","9900 BLOCK N NEBRASKA AVE","20","164116"
"04-19-2023 11:54 AM","MISDEMEANOR","4600 BLOCK W KENNEDY BLVD","150","164132"
"04-19-2023 11:53 AM","VEHICLE STOP/TRAFFIC","W BEACH ST / N HIMES AVE","112","164134"
"04-19-2023 11:48 AM","NATURE UNKNOWN","1900 BLOCK W NORTH B ST","154","164128"
"04-19-2023 11:47 AM","DISABLED VEHICLE","W KENNEDY BLVD / HENDERSON BLVD","158","164129"
"04-19-2023 11:47 AM","DISTURBANCE","3100 BLOCK N FLORIDA AVE","106","164126"
"04-19-2023 11:46 AM","VEHICLE STOP/TRAFFIC","E LAUREL ST / N JEFFERSON ST","140","164127"
"04-19-2023 11:45 AM","MISDEMEANOR","100 BLOCK S WEST SHORE BLVD","156","164107"
"04-19-2023 11:38 AM","DISTURBANCE","1000 BLOCK E CHILKOOT AVE","12","164106"
"04-19-2023 11:36 AM","MENTALLY ILL PERSON","GRID ONLY","130","164114"
"04-19-2023 11:36 AM","POLICE SERVICE CALL","9400 BLOCK N BOULEVARD","18","164121"
"04-19-2023 11:35 AM","AGG ASSAULT/BATTERY","3600 BLOCK N 15TH ST","97","164113"
"04-19-2023 11:34 AM","INFORMATION","E OSBORNE AVE / N 15TH ST","83","164118"
"04-19-2023 11:33 AM","RESID/COMMERIAL ALARM","10000 BLOCK CROSS CREEK BLVD","253","164119"
"04-19-2023 11:33 AM","FOLLOW UP INVESTIGATION","300 BLOCK W WILDER AVE","69","163965"
"04-19-2023 11:33 AM","FOLLOW UP INVESTIGATION","7800 BLOCK N NEBRASKA AVE","44","164057"
"04-19-2023 11:31 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164117"
"04-19-2023 11:31 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164115"
"04-19-2023 11:30 AM","ASSAULT/BATTERY","2500 BLOCK E HILLSBOROUGH AVE","61","164022"
"04-19-2023 11:28 AM","VEHICLE STOP/TRAFFIC","N DALE MABRY HWY / W TAMPA BAY BLVD","89","164108"
"04-19-2023 11:26 AM","INFORMATION","2700 BLOCK W CHERRY ST","122","164103"
"04-19-2023 11:26 AM","INFORMATION","2100 BLOCK W COOL SPRINGS RD","25","164105"
"04-19-2023 11:25 AM","INFORMATION","1100 BLOCK N FRANKLIN ST","140","164104"
"04-19-2023 11:20 AM","VEHICLE STOP/TRAFFIC","N DALE MABRY HWY / W COLUMBUS DR","120","164101"
"04-19-2023 11:19 AM","MENTALLY ILL PERSON","GRID ONLY","140","164100"
"04-19-2023 11:18 AM","PETTY THEFT","1900 BLOCK E PALM AVE","128","164062"
"04-19-2023 11:14 AM","NATURE UNKNOWN","15300 BLOCK AMBERLY DR","222","164091"
"04-19-2023 11:14 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164092"
"04-19-2023 11:12 AM","VEHICLE STOP/TRAFFIC","N DALE MABRY HWY / W COLUMBUS DR","120","164090"
"04-19-2023 11:12 AM","AUTO BURGLARY","4600 BLOCK W HAWTHORNE RD","183","164083"
"04-19-2023 11:12 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164089"
"04-19-2023 11:11 AM","FOLLOW UP INVESTIGATION","3200 BLOCK W BARCELONA ST","175","164002"
"04-19-2023 11:10 AM","NATURE UNKNOWN","1300 BLOCK E YUKON ST","29","164080"
"04-19-2023 11:10 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164088"
"04-19-2023 11:08 AM","PROJECT","N 19TH ST / E 25TH AVE","108","164087"
"04-19-2023 11:07 AM","FELONY","10400 BLOCK N NEWPORT AVE","9","164086"
"04-19-2023 11:07 AM","BUILDING CHECK","10400 BLOCK N NEBRASKA AVE","11","164085"
"04-19-2023 11:06 AM","NATURE UNKNOWN","15300 BLOCK AMBERLY DR","230","164084"
"04-19-2023 11:04 AM","MISDEMEANOR","500 BLOCK N FLORIDA AVE","143","164064"
"04-19-2023 11:04 AM","INFORMATION","5600 BLOCK S MANHATTAN AVE","191","164082"
"04-19-2023 11:04 AM","TRAFFIC CRASH","N TAMPA ST / E COLUMBUS DR","115","164043"
"04-19-2023 11:03 AM","PROJECT","N 34TH ST / E LAKE AVE","99","164081"
"04-19-2023 11:00 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164076"
"04-19-2023 11:00 AM","INFORMATION","400 BLOCK N FRANKLIN ST","143","164075"
"04-19-2023 10:59 AM","MENTALLY ILL PERSON","GRID ONLY","144","164072"
"04-19-2023 10:55 AM","LANDLORD/TENANT DISPUTE","700 BLOCK E HUMPHREY ST","28","163899"
"04-19-2023 10:53 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W BEACH ST","112","164071"
"04-19-2023 10:52 AM","VEHICLE STOP/TRAFFIC","W DR MARTIN LUTHER KING JR BLVD / N HIMES AVE","90","164070"
"04-19-2023 10:52 AM","POLICE SERVICE CALL","18900 BLOCK WOOD SAGE DR","243","164058"
"04-19-2023 10:50 AM","DISTURBANCE","4100 BLOCK S DALE MABRY HWY","181","164050"
"04-19-2023 10:49 AM","VEHICLE STOP/TRAFFIC","W BEACH ST / N HIMES AVE","112","164067"
"04-19-2023 10:48 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164066"
"04-19-2023 10:48 AM","MENTALLY ILL PERSON","GRID ONLY","185","164065"
"04-19-2023 10:48 AM","DOMESTIC DISPUTE","4000 BLOCK E 10TH AVE","131","164042"
"04-19-2023 10:45 AM","INFORMATION","BAYSHORE BLVD / W SHELTON AVE","198","164061"
"04-19-2023 10:44 AM","DISTURBANCE","1700 BLOCK E BUSCH BLVD","30","163998"
"04-19-2023 10:44 AM","VEHICLE STOP/TRAFFIC","E 7TH AVE / N 39TH ST","131","164060"
"04-19-2023 10:43 AM","MISDEMEANOR","4600 BLOCK W KENNEDY BLVD","156","164059"
"04-19-2023 10:42 AM","VEHICLE STOP/TRAFFIC","W BRADDOCK ST / N HIMES AVE","102","164056"
"04-19-2023 10:41 AM","BUILDING CHECK","S WILLOW AVE / RAILROAD CROSSING","161","164055"
"04-19-2023 10:41 AM","NATURE UNKNOWN","9500 BLOCK HIGHLAND OAK DR","252","164053"
"04-19-2023 10:40 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164054"
"04-19-2023 10:39 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / W BOY SCOUT BLVD","120","164052"
"04-19-2023 10:39 AM","DOMESTIC DISPUTE","8700 BLOCK N ASHLEY ST","27","163819"
"04-19-2023 10:38 AM","WIRE DOWN","700 BLOCK W PARK AVE","115","164048"
"04-19-2023 10:37 AM","MISDEMEANOR","6800 BLOCK N FLORIDA AVE","51","164049"
"04-19-2023 10:36 AM","RESID/COMMERIAL ALARM","200 BLOCK W THOMAS ST","50","164038"
"04-19-2023 10:35 AM","MISSING PERS/RUNAWAY","E YUKON ST / N BRANCH AVE","28","164047"
"04-19-2023 10:34 AM","INFORMATION","10600 BLOCK N 30TH ST","14","163853"
"04-19-2023 10:33 AM","MENTALLY ILL PERSON","GRID ONLY","175","164046"
"04-19-2023 10:33 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164045"
"04-19-2023 10:33 AM","PROJECT","N 34TH ST / E CAYUGA ST","86","164044"
"04-19-2023 10:31 AM","DISTURBANCE","1700 BLOCK W NORFOLK ST","41","163752"
"04-19-2023 10:30 AM","VEHICLE STOP/TRAFFIC","W WOODLAWN AVE / N HIMES AVE","90","164040"
"04-19-2023 10:29 AM","INFORMATION","200 BLOCK N ASHLEY DR","144","164037"
"04-19-2023 10:28 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164036"
"04-19-2023 10:27 AM","DOMESTIC DISPUTE","2600 BLOCK N 29TH ST","109","164030"
"04-19-2023 10:26 AM","VEHICLE STOP/TRAFFIC","CROSS CREEK BLVD / TROPICAL COVE DR","260","164033"
"04-19-2023 10:26 AM","BUILDING CHECK","4400 BLOCK W BAY VISTA AVE","180","164032"
"04-19-2023 10:25 AM","TRAFFIC CRASH","BRUCE B DOWNS BLVD / AMBERLY DR","230","164028"
"04-19-2023 10:25 AM","VEHICLE STOP/TRAFFIC","W BEACH ST / N HIMES AVE","112","164031"
"04-19-2023 10:25 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","164027"
"04-19-2023 10:25 AM","BUILDING CHECK","10600 BLOCK N 26TH ST","14","164003"
"04-19-2023 10:24 AM","VEHICLE STOP/TRAFFIC","N DALE MABRY HWY / W TAMPA BAY BLVD","89","164025"
"04-19-2023 10:23 AM","BUILDING CHECK","W BUSCH BLVD / N OAKLEAF AVE","16","164024"
"04-19-2023 10:22 AM","FOLLOW UP INVESTIGATION","3100 BLOCK W EMPEDRADO ST","175","163883"
"04-19-2023 10:20 AM","CRIMINAL MISCHIEF","1800 BLOCK N HOWARD AVE","123","164020"
"04-19-2023 10:20 AM","POLICE SERVICE CALL","1800 BLOCK E DR MARTIN LUTHER KING JR BLVD","97","164021"
"04-19-2023 10:19 AM","INFORMATION","7800 BLOCK N NEBRASKA AVE","44","164019"
"04-19-2023 10:19 AM","MENTALLY ILL PERSON","GRID ONLY","159","164018"
"04-19-2023 10:19 AM","VEHICLE STOP/TRAFFIC","N DALE MABRY HWY / W COLUMBUS DR","120","164015"
"04-19-2023 10:18 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164014"
"04-19-2023 10:18 AM","BUILDING CHECK","W HUMPHREY ST / N ALBANY AVE","25","164013"
"04-19-2023 10:17 AM","RESID/COMMERIAL ALARM","7700 BLOCK N ARDEN AVE","44","163992"
"04-19-2023 10:17 AM","INFORMATION","2600 BLOCK N 22ND ST","109","164012"
"04-19-2023 10:16 AM","BUILDING CHECK","4700 BLOCK W MONTGOMERY AVE","190","164011"
"04-19-2023 10:15 AM","INFORMATION","4000 BLOCK N 34TH ST","86","164010"
"04-19-2023 10:14 AM","INFORMATION","5100 BLOCK W INGRAHAM ST","194","163988"
"04-19-2023 10:14 AM","DOMESTIC DISPUTE","5200 BLOCK E BROADWAY AVE","132","164004"
"04-19-2023 10:13 AM","LOST/FOUND PROPERTY","1200 BLOCK E 108TH AVE","12","164008"
"04-19-2023 10:13 AM","VEHICLE STOP/TRAFFIC","W AILEEN ST / N HIMES AVE","102","164007"
"04-19-2023 10:13 AM","LOST/FOUND PROPERTY","E MADISON ST / N MORGAN ST","143","164006"
"04-19-2023 10:12 AM","LOST/FOUND PROPERTY","4300 BLOCK W HILLSBOROUGH AVE","64","164005"
"04-19-2023 10:11 AM","AUTO BURGLARY","9400 BLOCK N 13TH ST","20","163784"
"04-19-2023 10:09 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W COLUMBUS DR","112","164001"
"04-19-2023 10:09 AM","BUILDING CHECK","HIGHLAND OAK DR / PARKWAY GREEN LN","252","164000"
"04-19-2023 10:09 AM","VEHICLE STOP/TRAFFIC","CROSS CREEK BLVD / W CORY LAKE BLVD","253","163999"
"04-19-2023 10:07 AM","VEHICLE STOP/TRAFFIC","N HIMES AVE / W SAINT JOHN ST","112","163997"
"04-19-2023 10:06 AM","NATURE UNKNOWN","3200 BLOCK N 50TH ST","101","163995"
"04-19-2023 10:05 AM","AUTO BURGLARY","3200 BLOCK W BARCELONA ST","175","163974"
"04-19-2023 10:05 AM","RESID/COMMERIAL ALARM","6800 BLOCK N FLORIDA AVE","51","163993"
"04-19-2023 10:05 AM","STREET OBSTRUCTION","W GANDY BLVD / S WEST SHORE BLVD","186","163907"
"04-19-2023 10:04 AM","INFORMATION","900 BLOCK N FRANKLIN ST","140","163994"
"04-19-2023 10:04 AM","INFORMATION","4900 BLOCK N 34TH ST","74","163987"
"04-19-2023 10:03 AM","DISTURBANCE","E JUNEAU ST / N MARKS ST","39","163990"
"04-19-2023 10:02 AM","BUILDING CHECK","4900 BLOCK W KENNEDY BLVD","149","163989"
"04-19-2023 09:59 AM","FELONY","3000 BLOCK BAYSHORE POINTE DR","198","163985"
"04-19-2023 09:58 AM","VEHICLE STOP/TRAFFIC","W COLUMBUS DR / N HIMES AVE","112","163983"
"04-19-2023 09:58 AM","INFORMATION","400 BLOCK N DALE MABRY HWY","152","163982"
"04-19-2023 09:57 AM","ASSAULT/BATTERY","1600 BLOCK E MAPLE AVE","39","163973"
"04-19-2023 09:56 AM","DOMESTIC DISPUTE","6100 BLOCK INTERBAY BLVD","197","163979"
